PetID,Age,Quantity,Fee,VideoAmt,PhotoAmt,AdoptionSpeed,HasName_0,HasName_1,NameLen,NameNumWords,ThreeMonths_0,ThreeMonths_1,DomesticBreed_0,DomesticBreed_1,PureBreed_0,PureBreed_1,Breed_243,Breed_247,Breed_254,Breed_264,Breed_265,Breed_266,Breed_283,Breed_285,Breed_292,Breed_299,Breed_999,Gender_1,Gender_2,Gender_3,NumColor_1,NumColor_2,NumColor_3,Color_1,Color_2,Color_3,Color_4,Color_5,Color_6,Color_7,Size_1,Size_2,Size_3,FurLength_1,FurLength_2,Vaccinated_0,Vaccinated_1,Dewormed_0,Dewormed_1,Sterilized_0,Sterilized_1,Preparation_0,Preparation_1,Health_0,Health_1,Cost,Density,State_0,State_41325,State_41326,State_41327,State_41330,State_41332,State_41336,State_41401,RescuerFreq,Rescuer_09771cded8c18d94a16a6548377410a8,Rescuer_167119eeb94dec6c615c602952c527c8,Rescuer_438a9bdce8ef4d5948fc40e422d34d0d,Rescuer_5aca30a29e8290093fee2a334d65d835,Rescuer_90569c3f7cb0af35cba5dac82c0ac9d7,Rescuer_95eab75701bfbddafb9e1e01e1ee9214,Rescuer_999,Rescuer_b770bac0ca797cf1433c48a35d30c4cb,Rescuer_c00756f2bdd8fa88fc9f07a8309f7d5d,Rescuer_c6fa60201b7ca135608d592d7ac19ec4,Rescuer_e62135526c27156b8479420aad166317,Media_0,Media_1,DescLen,DescNumWords,active,adorable,beautiful,birth,box,cute,eyes,family,friendly,fur,good,healthy,indoor,little,lovely,mother,playful,siblings,sweet,trained
f3452afa7,16,4,0,0,4,0,0,1,13,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af1bc9216,24,3,0,0,5,1,0,1,33,6,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,296,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
f1df75b45,3,1,0,0,2,1,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57aecbbcf,6,1,0,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,4,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,207,40,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cc068a979,18,3,0,0,10,1,0,1,23,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,348,69,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2691a20c0,4,1,0,0,4,0,0,1,6,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,268,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508d0b46,0,4,0,0,1,1,0,1,15,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.016879562043795617,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d6318af8,3,1,0,0,6,0,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,585,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c03fe7452,12,1,0,0,4,0,0,1,8,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,177,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb5dc081c,2,1,0,0,4,0,0,1,9,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,1,45,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fc3053f45,1,1,0,0,2,0,0,1,21,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,661,128,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
945bf5e17,3,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,47,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88d5f9129,2,1,0,0,25,0,0,1,7,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,1,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
984efb177,2,1,0,0,5,0,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.03360705596107056,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,412,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3ca4780f5,2,1,0,0,7,0,0,1,23,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,360,69,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1b08020b7,3,1,0,0,4,1,0,1,14,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.03360705596107056,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,769,160,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6aa2cd8ea,12,1,0,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,494,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cabf5331,2,1,0,0,3,0,0,1,21,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,375,74,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
6c1fa0fdb,22,1,0,0,4,1,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,117,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4be1b15fb,4,1,0,0,4,0,0,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,254,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8d32f11b0,1,1,0,0,2,1,0,1,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,513,102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87f206cea,3,5,0,0,9,0,0,1,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,149,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f9bfc9f4,3,2,0,0,30,0,0,1,11,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0,0,0,1,216,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42e73a942,18,1,0,0,1,0,0,1,9,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,4,0.03360705596107056,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fa39858f,8,1,30,0,2,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.31554136253041365,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,1,346,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a2c9be724,4,2,0,0,19,1,0,1,11,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.31554136253041365,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1,401,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6138cd70d,2,5,0,0,14,0,0,1,20,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,417,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61fa95b3b,12,1,160,0,3,0,0,1,11,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,371,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ce6fe7377,24,1,200,0,3,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1563,298,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2581f9792,3,1,0,0,0,1,0,1,7,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,445,91,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
243aaaf6c,5,1,0,0,4,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,831,150,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
b5f846518,2,1,0,1,4,0,0,1,28,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6708ff204,4,1,0,0,5,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,310,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ae342ed5,3,2,10,0,2,0,0,1,16,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,3,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,458,84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8dada5ac5,2,1,0,0,1,1,0,1,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c001a0b58,2,1,150,0,4,0,0,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,174,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
d83f60849,3,2,50,0,3,0,0,1,13,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1217,236,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
f3386d639,2,2,0,0,1,0,0,1,13,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,170,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
b68679817,24,1,100,0,8,0,0,1,17,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,1,801,145,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
f4813ff89,9,1,0,0,1,1,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.032998783454987836,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
029469d58,2,2,0,0,3,0,0,1,15,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.016879562043795617,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,260,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540f8e9c,2,1,100,0,8,0,0,1,7,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,763,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1a983eced,1,1,0,0,1,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.016879562043795617,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be6435852,2,1,0,0,1,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,361,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1cc98ed1d,1,3,0,0,5,0,0,1,7,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,591,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33404ffe6,6,1,0,0,2,0,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,292,58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43f99cecc,4,1,0,0,0,0,0,1,20,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,125,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
74e18bd5e,2,1,0,0,3,0,0,1,7,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.5556569343065694,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71a614388,14,1,0,0,1,1,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.31554136253041365,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,164,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b319a0cd7,4,1,0,0,1,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0.31554136253041365,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,254,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ee640a6ba,2,1,0,0,9,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,65,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
05486faf5,1,1,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,165,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5115cce8,3,1,0,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,287,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
840538f14,2,2,0,0,4,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0.5556569343065694,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,209,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8ce0f64b4,6,1,0,0,1,0,0,1,4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,4,0.5556569343065694,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,315,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e129ff4a1,2,5,0,0,5,0,0,1,23,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.5556569343065694,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,391,70,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
d0e2179a6,12,2,0,0,5,1,0,1,7,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.5556569343065694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,193,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b4fafe948,6,1,0,0,8,1,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,2,0.5556569343065694,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,231,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89d7b4178,20,1,0,0,3,0,0,1,5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,2,0.016879562043795617,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,551,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f59b246d,6,1,0,0,7,0,0,1,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0.31554136253041365,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,1,28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d5df34957,1,4,0,0,7,0,0,1,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.03360705596107056,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,267,52,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
